idImagen,clase,rutaOriginal,rutaNpy,rutaRaw,altoOriginal,anchoOriginal,canalesOriginales,pixelesOriginales,tamanoOriginalBytes,altoResize,anchoResize,pixelesResize,tamanoResizeBytes,relacionPixelesResize,media,desviacion,minimo,maximo,mediana,percentil25,percentil75,tiempoSegundos,indiceChunk,estado,error,procesosUsados,cantidadChunks,tamanoChunk,tiempoGlobalSegundos
44,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (139).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_44.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_44_raw.bin,256,256,3,65536,11843,512,512,262144,262144,4.0,0.43572837114334106,0.16598612070083618,0.09019608050584793,0.9411764740943909,0.42352941632270813,0.30980393290519714,0.5333333611488342,0.042240000009769574,0,ok,,8,8,500,199.2215750000032
45,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (14).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_45.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_45_raw.bin,960,1275,3,1224000,320765,512,512,262144,262144,0.21416993464052286,0.49326956272125244,0.23890355229377747,0.0,1.0,0.4470588266849518,0.32156863808631897,0.6627451181411743,0.12952000001678243,0,ok,,8,8,500,199.2215750000032
46,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (140).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_46.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_46_raw.bin,256,256,3,65536,15564,512,512,262144,262144,4.0,0.45681339502334595,0.09643758088350296,0.007843137718737125,0.8705882430076599,0.45490196347236633,0.38823530077934265,0.529411792755127,0.036374400020577013,0,ok,,8,8,500,199.2215750000032
47,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (141).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_47.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_47_raw.bin,256,256,3,65536,15286,512,512,262144,262144,4.0,0.4665096700191498,0.09693478047847748,0.09019608050584793,0.9529411792755127,0.45098039507865906,0.3921568691730499,0.5411764979362488,0.05909429999883287,0,ok,,8,8,500,199.2215750000032
48,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (142).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_48.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_48_raw.bin,256,256,3,65536,13871,512,512,262144,262144,4.0,0.49877816438674927,0.10902462899684906,0.11372549086809158,0.9529411792755127,0.501960813999176,0.41960784792900085,0.5764706134796143,0.040494399989256635,0,ok,,8,8,500,199.2215750000032
49,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (143).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_49.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_49_raw.bin,256,256,3,65536,13771,512,512,262144,262144,4.0,0.404818058013916,0.18212950229644775,0.01568627543747425,0.9176470637321472,0.42352941632270813,0.22745098173618317,0.529411792755127,0.037464699998963624,0,ok,,8,8,500,199.2215750000032
50,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (144).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_50.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_50_raw.bin,256,256,3,65536,13795,512,512,262144,262144,4.0,0.46154406666755676,0.13215583562850952,0.12156862765550613,0.9647058844566345,0.45098039507865906,0.3607843220233917,0.5490196347236633,0.03267570000025444,0,ok,,8,8,500,199.2215750000032
51,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (145).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_51.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_51_raw.bin,256,256,3,65536,20563,512,512,262144,262144,4.0,0.4593391418457031,0.19733092188835144,0.0,1.0,0.4901960790157318,0.32549020648002625,0.615686297416687,0.03328090001014061,0,ok,,8,8,500,199.2215750000032
52,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (146).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_52.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_52_raw.bin,256,256,3,65536,17036,512,512,262144,262144,4.0,0.41679060459136963,0.17455017566680908,0.05098039284348488,0.9960784316062927,0.37254902720451355,0.2980392277240753,0.47843137383461,0.07897010000306182,0,ok,,8,8,500,199.2215750000032
53,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (147).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_53.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_53_raw.bin,256,256,3,65536,18869,512,512,262144,262144,4.0,0.38309919834136963,0.14965461194515228,0.01568627543747425,0.9882352948188782,0.3686274588108063,0.2549019753932953,0.48627451062202454,0.14558160002343357,0,ok,,8,8,500,199.2215750000032
54,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (148).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_54.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_54_raw.bin,256,256,3,65536,20350,512,512,262144,262144,4.0,0.4544726014137268,0.19094309210777283,0.003921568859368563,1.0,0.4941176474094391,0.3137255012989044,0.6078431606292725,0.05351399999926798,0,ok,,8,8,500,199.2215750000032
55,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (149).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_55.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_55_raw.bin,256,256,3,65536,18332,512,512,262144,262144,4.0,0.45158651471138,0.18527370691299438,0.0117647061124444,1.0,0.4470588266849518,0.3137255012989044,0.5803921818733215,0.05426489998353645,0,ok,,8,8,500,199.2215750000032
56,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (15).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_56.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_56_raw.bin,213,313,3,66669,40107,512,512,262144,262144,3.9320223792167273,0.47117850184440613,0.09968341886997223,0.12156862765550613,0.9254902005195618,0.47058823704719543,0.40392157435417175,0.5215686559677124,0.06495529998210259,0,ok,,8,8,500,199.2215750000032
57,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (150).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_57.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_57_raw.bin,256,256,3,65536,18003,512,512,262144,262144,4.0,0.471049427986145,0.09847772121429443,0.05882352963089943,0.9176470637321472,0.47058823704719543,0.4117647111415863,0.5333333611488342,0.05382380000082776,0,ok,,8,8,500,199.2215750000032
58,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (151).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_58.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_58_raw.bin,256,256,3,65536,16237,512,512,262144,262144,4.0,0.40468326210975647,0.1240687146782875,0.0313725508749485,0.9882352948188782,0.3803921639919281,0.3137255012989044,0.46666666865348816,0.06848600000375882,0,ok,,8,8,500,199.2215750000032
59,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (152).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_59.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_59_raw.bin,256,256,3,65536,17351,512,512,262144,262144,4.0,0.46343010663986206,0.14541862905025482,0.07058823853731155,1.0,0.4470588266849518,0.35686275362968445,0.529411792755127,0.04976399999577552,0,ok,,8,8,500,199.2215750000032
60,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (153).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_60.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_60_raw.bin,256,256,3,65536,18141,512,512,262144,262144,4.0,0.46953290700912476,0.12705537676811218,0.09803921729326248,0.9843137264251709,0.4627451002597809,0.3803921639919281,0.5529412031173706,0.07591419998789206,0,ok,,8,8,500,199.2215750000032
61,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (154).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_61.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_61_raw.bin,256,256,3,65536,17398,512,512,262144,262144,4.0,0.4048644006252289,0.1321134865283966,0.0117647061124444,0.9647058844566345,0.38823530077934265,0.3019607961177826,0.4941176474094391,0.05731450000894256,0,ok,,8,8,500,199.2215750000032
62,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (155).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_62.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_62_raw.bin,256,256,3,65536,15868,512,512,262144,262144,4.0,0.42288216948509216,0.13854864239692688,0.03921568766236305,0.8823529481887817,0.38823530077934265,0.30980393290519714,0.5529412031173706,0.08868169999914244,0,ok,,8,8,500,199.2215750000032
63,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (156).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_63.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_63_raw.bin,256,256,3,65536,15519,512,512,262144,262144,4.0,0.4354094862937927,0.1177268698811531,0.0235294122248888,0.9921568632125854,0.43921568989753723,0.3450980484485626,0.5215686559677124,0.07801399999880232,0,ok,,8,8,500,199.2215750000032
64,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (157).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_64.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_64_raw.bin,256,256,3,65536,9166,512,512,262144,262144,4.0,0.35511699318885803,0.08663839846849442,0.125490203499794,0.9058823585510254,0.33725491166114807,0.29019609093666077,0.4156862795352936,0.045838699996238574,0,ok,,8,8,500,199.2215750000032
65,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (158).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_65.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_65_raw.bin,256,256,3,65536,14885,512,512,262144,262144,4.0,0.508210301399231,0.11556725949048996,0.11372549086809158,0.9921568632125854,0.501960813999176,0.43921568989753723,0.5803921818733215,0.06865719999768771,0,ok,,8,8,500,199.2215750000032
66,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (159).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_66.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_66_raw.bin,256,256,3,65536,18958,512,512,262144,262144,4.0,0.5500660538673401,0.19339551031589508,0.007843137718737125,0.9921568632125854,0.5686274766921997,0.4000000059604645,0.7058823704719543,0.04871270002331585,0,ok,,8,8,500,199.2215750000032
67,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (16).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_67.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_67_raw.bin,394,700,3,275800,76096,512,512,262144,262144,0.9504858593183466,0.5318977236747742,0.24255165457725525,0.0235294122248888,1.0,0.5607843399047852,0.3137255012989044,0.7137255072593689,0.07082240001182072,0,ok,,8,8,500,199.2215750000032
68,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (160).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_68.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_68_raw.bin,256,256,3,65536,12983,512,512,262144,262144,4.0,0.469856858253479,0.09166625887155533,0.12156862765550613,0.9019607901573181,0.46666666865348816,0.41960784792900085,0.5176470875740051,0.05004150001332164,0,ok,,8,8,500,199.2215750000032
69,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (161).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_69.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_69_raw.bin,256,256,3,65536,16932,512,512,262144,262144,4.0,0.46720388531684875,0.15780220925807953,0.0235294122248888,0.9254902005195618,0.4627451002597809,0.33725491166114807,0.6117647290229797,0.10406790001434274,0,ok,,8,8,500,199.2215750000032
70,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (162).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_70.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_70_raw.bin,256,256,3,65536,15346,512,512,262144,262144,4.0,0.5553620457649231,0.1581260859966278,0.08627451211214066,0.9882352948188782,0.5764706134796143,0.4431372582912445,0.6784313917160034,0.03824739999254234,0,ok,,8,8,500,199.2215750000032
71,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (163).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_71.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_71_raw.bin,256,256,3,65536,21406,512,512,262144,262144,4.0,0.49014508724212646,0.17449544370174408,0.007843137718737125,0.9960784316062927,0.5176470875740051,0.35686275362968445,0.6078431606292725,0.09208329999819398,0,ok,,8,8,500,199.2215750000032
72,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (164).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_72.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_72_raw.bin,256,256,3,65536,14521,512,512,262144,262144,4.0,0.4748001992702484,0.11894769221544266,0.0470588244497776,0.9215686321258545,0.4745098054409027,0.3960784375667572,0.572549045085907,0.0789807999972254,0,ok,,8,8,500,199.2215750000032
73,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (165).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_73.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_73_raw.bin,256,256,3,65536,16657,512,512,262144,262144,4.0,0.45906269550323486,0.18829123675823212,0.027450980618596077,0.9882352948188782,0.4588235318660736,0.32549020648002625,0.5921568870544434,0.05021409998880699,0,ok,,8,8,500,199.2215750000032
74,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (166).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_74.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_74_raw.bin,256,256,3,65536,19657,512,512,262144,262144,4.0,0.47989746928215027,0.21372152864933014,0.0,0.9960784316062927,0.529411792755127,0.3529411852359772,0.6352941393852234,0.07168140000430867,0,ok,,8,8,500,199.2215750000032
75,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (167).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_75.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_75_raw.bin,256,256,3,65536,15096,512,512,262144,262144,4.0,0.46288520097732544,0.11734084784984589,0.08235294371843338,0.95686274766922,0.4627451002597809,0.37254902720451355,0.5607843399047852,0.13222930001211353,0,ok,,8,8,500,199.2215750000032
76,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (168).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_76.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_76_raw.bin,256,256,3,65536,16427,512,512,262144,262144,4.0,0.4708082973957062,0.14476162195205688,0.08627451211214066,0.9960784316062927,0.45490196347236633,0.37254902720451355,0.5411764979362488,0.06142260000342503,0,ok,,8,8,500,199.2215750000032
77,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (169).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_77.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_77_raw.bin,256,256,3,65536,14662,512,512,262144,262144,4.0,0.4778161644935608,0.07780426740646362,0.08627451211214066,0.929411768913269,0.48235294222831726,0.4274509847164154,0.5215686559677124,0.06836839998140931,0,ok,,8,8,500,199.2215750000032
78,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (17).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_78.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_78_raw.bin,276,660,3,182160,228137,512,512,262144,262144,1.439086517347387,0.4704502820968628,0.17147837579250336,0.003921568859368563,1.0,0.4627451002597809,0.3450980484485626,0.5803921818733215,0.12653879998833872,0,ok,,8,8,500,199.2215750000032
79,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (170).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_79.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_79_raw.bin,256,256,3,65536,15244,512,512,262144,262144,4.0,0.45052510499954224,0.24465884268283844,0.01568627543747425,0.9882352948188782,0.5137255191802979,0.1921568661928177,0.6705882549285889,0.06771979999030009,0,ok,,8,8,500,199.2215750000032
80,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (171).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_80.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_80_raw.bin,256,256,3,65536,8979,512,512,262144,262144,4.0,0.378775417804718,0.17410629987716675,0.16470588743686676,1.0,0.32549020648002625,0.27450981736183167,0.42352941632270813,0.05864189998828806,0,ok,,8,8,500,199.2215750000032
81,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (172).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_81.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_81_raw.bin,256,256,3,65536,13891,512,512,262144,262144,4.0,0.501847505569458,0.1328873634338379,0.13333334028720856,0.9333333373069763,0.501960813999176,0.3960784375667572,0.6117647290229797,0.049307100009173155,0,ok,,8,8,500,199.2215750000032
82,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (173).JPG,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_82.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_82_raw.bin,256,256,3,65536,21185,512,512,262144,262144,4.0,0.4870651066303253,0.20228134095668793,0.0,1.0,0.48627451062202454,0.34117648005485535,0.6352941393852234,0.11024889998952858,0,ok,,8,8,500,199.2215750000032
83,Bercak Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (174).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Bercak Daun\imagen_83.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Bercak Daun\imagen_83_raw.bin,256,256,3,65536,19284,512,512,262144,262144,4.0,0.4100729525089264,0.1585877388715744,0.062745101749897,0.9686274528503418,0.3921568691730499,0.27843138575553894,0.5372549295425415,0.09508249998907559,0,ok,,8,8,500,199.2215750000032
