idImagen,clase,rutaRaw,rutaCudaBin,alto,ancho,tiempoKernelMs,tiempoTotalGpuSegundos,hilosX,hilosY,filtro,estado,error
136,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_136_raw.bin,salidas/cudaBin/Bercak Daun/imagen_136_cuda.bin,512,512,0.043008,0.00221348,16,16,enfoque,ok,
137,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_137_raw.bin,salidas/cudaBin/Bercak Daun/imagen_137_cuda.bin,512,512,0.042112,0.00217327,16,16,enfoque,ok,
138,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_138_raw.bin,salidas/cudaBin/Bercak Daun/imagen_138_cuda.bin,512,512,0.04256,0.00225654,16,16,enfoque,ok,
139,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_139_raw.bin,salidas/cudaBin/Bercak Daun/imagen_139_cuda.bin,512,512,0.040928,0.00232406,16,16,enfoque,ok,
140,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_140_raw.bin,salidas/cudaBin/Bercak Daun/imagen_140_cuda.bin,512,512,0.042272,0.00231537,16,16,enfoque,ok,
141,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_141_raw.bin,salidas/cudaBin/Bercak Daun/imagen_141_cuda.bin,512,512,0.041472,0.00223896,16,16,enfoque,ok,
142,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_142_raw.bin,salidas/cudaBin/Bercak Daun/imagen_142_cuda.bin,512,512,0.040064,0.00231996,16,16,enfoque,ok,
143,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_143_raw.bin,salidas/cudaBin/Bercak Daun/imagen_143_cuda.bin,512,512,0.035904,0.0024061,16,16,enfoque,ok,
144,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_144_raw.bin,salidas/cudaBin/Bercak Daun/imagen_144_cuda.bin,512,512,0.043744,0.00233689,16,16,enfoque,ok,
145,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_145_raw.bin,salidas/cudaBin/Bercak Daun/imagen_145_cuda.bin,512,512,0.042464,0.00235202,16,16,enfoque,ok,
146,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_146_raw.bin,salidas/cudaBin/Bercak Daun/imagen_146_cuda.bin,512,512,0.042752,0.00227273,16,16,enfoque,ok,
147,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_147_raw.bin,salidas/cudaBin/Bercak Daun/imagen_147_cuda.bin,512,512,0.042496,0.00226093,16,16,enfoque,ok,
148,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_148_raw.bin,salidas/cudaBin/Bercak Daun/imagen_148_cuda.bin,512,512,0.043584,0.00226868,16,16,enfoque,ok,
149,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_149_raw.bin,salidas/cudaBin/Bercak Daun/imagen_149_cuda.bin,512,512,0.042464,0.00239434,16,16,enfoque,ok,
150,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_150_raw.bin,salidas/cudaBin/Bercak Daun/imagen_150_cuda.bin,512,512,0.043392,0.00226123,16,16,enfoque,ok,
151,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_151_raw.bin,salidas/cudaBin/Bercak Daun/imagen_151_cuda.bin,512,512,0.040736,0.0022516,16,16,enfoque,ok,
152,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_152_raw.bin,salidas/cudaBin/Bercak Daun/imagen_152_cuda.bin,512,512,0.04208,0.00231664,16,16,enfoque,ok,
153,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_153_raw.bin,salidas/cudaBin/Bercak Daun/imagen_153_cuda.bin,512,512,0.043872,0.00224293,16,16,enfoque,ok,
154,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_154_raw.bin,salidas/cudaBin/Bercak Daun/imagen_154_cuda.bin,512,512,0.043712,0.00224269,16,16,enfoque,ok,
155,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_155_raw.bin,salidas/cudaBin/Bercak Daun/imagen_155_cuda.bin,512,512,0.041376,0.00226019,16,16,enfoque,ok,
156,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_156_raw.bin,salidas/cudaBin/Bercak Daun/imagen_156_cuda.bin,512,512,0.043584,0.00243576,16,16,enfoque,ok,
157,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_157_raw.bin,salidas/cudaBin/Bercak Daun/imagen_157_cuda.bin,512,512,0.04352,0.00223346,16,16,enfoque,ok,
158,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_158_raw.bin,salidas/cudaBin/Bercak Daun/imagen_158_cuda.bin,512,512,0.040576,0.00217494,16,16,enfoque,ok,
159,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_159_raw.bin,salidas/cudaBin/Bercak Daun/imagen_159_cuda.bin,512,512,0.079648,0.00222916,16,16,enfoque,ok,
160,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_160_raw.bin,salidas/cudaBin/Bercak Daun/imagen_160_cuda.bin,512,512,0.042112,0.00256229,16,16,enfoque,ok,
161,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_161_raw.bin,salidas/cudaBin/Bercak Daun/imagen_161_cuda.bin,512,512,0.043552,0.00230846,16,16,enfoque,ok,
162,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_162_raw.bin,salidas/cudaBin/Bercak Daun/imagen_162_cuda.bin,512,512,0.043616,0.00232518,16,16,enfoque,ok,
163,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_163_raw.bin,salidas/cudaBin/Bercak Daun/imagen_163_cuda.bin,512,512,0.042688,0.00230993,16,16,enfoque,ok,
164,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_164_raw.bin,salidas/cudaBin/Bercak Daun/imagen_164_cuda.bin,512,512,0.043168,0.00220307,16,16,enfoque,ok,
165,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_165_raw.bin,salidas/cudaBin/Bercak Daun/imagen_165_cuda.bin,512,512,0.041856,0.00229956,16,16,enfoque,ok,
166,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_166_raw.bin,salidas/cudaBin/Bercak Daun/imagen_166_cuda.bin,512,512,0.042208,0.00227659,16,16,enfoque,ok,
167,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_167_raw.bin,salidas/cudaBin/Bercak Daun/imagen_167_cuda.bin,512,512,0.042592,0.00220595,16,16,enfoque,ok,
168,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_168_raw.bin,salidas/cudaBin/Bercak Daun/imagen_168_cuda.bin,512,512,0.042752,0.00225497,16,16,enfoque,ok,
169,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_169_raw.bin,salidas/cudaBin/Bercak Daun/imagen_169_cuda.bin,512,512,0.03696,0.00231095,16,16,enfoque,ok,
170,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_170_raw.bin,salidas/cudaBin/Bercak Daun/imagen_170_cuda.bin,512,512,0.042656,0.00244859,16,16,enfoque,ok,
171,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_171_raw.bin,salidas/cudaBin/Bercak Daun/imagen_171_cuda.bin,512,512,0.043776,0.0023257,16,16,enfoque,ok,
172,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_172_raw.bin,salidas/cudaBin/Bercak Daun/imagen_172_cuda.bin,512,512,0.044,0.00237125,16,16,enfoque,ok,
173,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_173_raw.bin,salidas/cudaBin/Bercak Daun/imagen_173_cuda.bin,512,512,0.042176,0.00231094,16,16,enfoque,ok,
174,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_174_raw.bin,salidas/cudaBin/Bercak Daun/imagen_174_cuda.bin,512,512,0.042848,0.00245432,16,16,enfoque,ok,
175,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_175_raw.bin,salidas/cudaBin/Bercak Daun/imagen_175_cuda.bin,512,512,0.03776,0.00253094,16,16,enfoque,ok,
176,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_176_raw.bin,salidas/cudaBin/Bercak Daun/imagen_176_cuda.bin,512,512,0.035936,0.00242918,16,16,enfoque,ok,
177,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_177_raw.bin,salidas/cudaBin/Bercak Daun/imagen_177_cuda.bin,512,512,0.043264,0.00230373,16,16,enfoque,ok,
178,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_178_raw.bin,salidas/cudaBin/Bercak Daun/imagen_178_cuda.bin,512,512,0.042976,0.00225293,16,16,enfoque,ok,
179,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_179_raw.bin,salidas/cudaBin/Bercak Daun/imagen_179_cuda.bin,512,512,0.04256,0.00225327,16,16,enfoque,ok,
180,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_180_raw.bin,salidas/cudaBin/Bercak Daun/imagen_180_cuda.bin,512,512,0.04272,0.00229661,16,16,enfoque,ok,
181,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_181_raw.bin,salidas/cudaBin/Bercak Daun/imagen_181_cuda.bin,512,512,0.04304,0.00226191,16,16,enfoque,ok,
182,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_182_raw.bin,salidas/cudaBin/Bercak Daun/imagen_182_cuda.bin,512,512,0.041632,0.00221386,16,16,enfoque,ok,
183,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_183_raw.bin,salidas/cudaBin/Bercak Daun/imagen_183_cuda.bin,512,512,0.041632,0.00223901,16,16,enfoque,ok,
184,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_184_raw.bin,salidas/cudaBin/Bercak Daun/imagen_184_cuda.bin,512,512,0.041888,0.00236866,16,16,enfoque,ok,
185,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_185_raw.bin,salidas/cudaBin/Bercak Daun/imagen_185_cuda.bin,512,512,0.042176,0.00222206,16,16,enfoque,ok,
186,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_186_raw.bin,salidas/cudaBin/Bercak Daun/imagen_186_cuda.bin,512,512,0.042624,0.00222442,16,16,enfoque,ok,
187,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_187_raw.bin,salidas/cudaBin/Bercak Daun/imagen_187_cuda.bin,512,512,0.042048,0.0021839,16,16,enfoque,ok,
188,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_188_raw.bin,salidas/cudaBin/Bercak Daun/imagen_188_cuda.bin,512,512,0.042144,0.00223907,16,16,enfoque,ok,
189,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_189_raw.bin,salidas/cudaBin/Bercak Daun/imagen_189_cuda.bin,512,512,0.041216,0.00220779,16,16,enfoque,ok,
190,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_190_raw.bin,salidas/cudaBin/Bercak Daun/imagen_190_cuda.bin,512,512,0.04224,0.00227772,16,16,enfoque,ok,
191,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_191_raw.bin,salidas/cudaBin/Bercak Daun/imagen_191_cuda.bin,512,512,0.089056,0.00250512,16,16,enfoque,ok,
192,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_192_raw.bin,salidas/cudaBin/Bercak Daun/imagen_192_cuda.bin,512,512,0.036896,0.00248244,16,16,enfoque,ok,
193,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_193_raw.bin,salidas/cudaBin/Bercak Daun/imagen_193_cuda.bin,512,512,0.069984,0.0023759,16,16,enfoque,ok,
194,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_194_raw.bin,salidas/cudaBin/Bercak Daun/imagen_194_cuda.bin,512,512,0.043616,0.00239557,16,16,enfoque,ok,
195,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_195_raw.bin,salidas/cudaBin/Bercak Daun/imagen_195_cuda.bin,512,512,0.043488,0.00238372,16,16,enfoque,ok,
196,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_196_raw.bin,salidas/cudaBin/Bercak Daun/imagen_196_cuda.bin,512,512,0.04176,0.00238419,16,16,enfoque,ok,
197,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_197_raw.bin,salidas/cudaBin/Bercak Daun/imagen_197_cuda.bin,512,512,0.041728,0.002351,16,16,enfoque,ok,
198,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_198_raw.bin,salidas/cudaBin/Bercak Daun/imagen_198_cuda.bin,512,512,0.044,0.00278371,16,16,enfoque,ok,
199,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_199_raw.bin,salidas/cudaBin/Bercak Daun/imagen_199_cuda.bin,512,512,0.043392,0.00228063,16,16,enfoque,ok,
200,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_200_raw.bin,salidas/cudaBin/Bercak Daun/imagen_200_cuda.bin,512,512,0.09104,0.00218933,16,16,enfoque,ok,
201,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_201_raw.bin,salidas/cudaBin/Bercak Daun/imagen_201_cuda.bin,512,512,0.042496,0.00227561,16,16,enfoque,ok,
202,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_202_raw.bin,salidas/cudaBin/Bercak Daun/imagen_202_cuda.bin,512,512,0.04256,0.00228659,16,16,enfoque,ok,
203,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_203_raw.bin,salidas/cudaBin/Bercak Daun/imagen_203_cuda.bin,512,512,0.050976,0.00221467,16,16,enfoque,ok,
204,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_204_raw.bin,salidas/cudaBin/Bercak Daun/imagen_204_cuda.bin,512,512,0.051072,0.00217492,16,16,enfoque,ok,
205,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_205_raw.bin,salidas/cudaBin/Bercak Daun/imagen_205_cuda.bin,512,512,0.040576,0.00221827,16,16,enfoque,ok,
206,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_206_raw.bin,salidas/cudaBin/Bercak Daun/imagen_206_cuda.bin,512,512,0.042368,0.00216096,16,16,enfoque,ok,
207,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_207_raw.bin,salidas/cudaBin/Bercak Daun/imagen_207_cuda.bin,512,512,0.041568,0.00230578,16,16,enfoque,ok,
208,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_208_raw.bin,salidas/cudaBin/Bercak Daun/imagen_208_cuda.bin,512,512,0.04192,0.00414845,16,16,enfoque,ok,
209,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_209_raw.bin,salidas/cudaBin/Bercak Daun/imagen_209_cuda.bin,512,512,0.040032,0.00358755,16,16,enfoque,ok,
210,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_210_raw.bin,salidas/cudaBin/Bercak Daun/imagen_210_cuda.bin,512,512,0.038816,0.00259861,16,16,enfoque,ok,
211,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_211_raw.bin,salidas/cudaBin/Bercak Daun/imagen_211_cuda.bin,512,512,0.055232,0.00275691,16,16,enfoque,ok,
212,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_212_raw.bin,salidas/cudaBin/Bercak Daun/imagen_212_cuda.bin,512,512,0.04192,0.00284075,16,16,enfoque,ok,
213,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_213_raw.bin,salidas/cudaBin/Bercak Daun/imagen_213_cuda.bin,512,512,0.03776,0.00282756,16,16,enfoque,ok,
214,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_214_raw.bin,salidas/cudaBin/Bercak Daun/imagen_214_cuda.bin,512,512,0.041984,0.00250902,16,16,enfoque,ok,
215,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_215_raw.bin,salidas/cudaBin/Bercak Daun/imagen_215_cuda.bin,512,512,0.040512,0.00270577,16,16,enfoque,ok,
216,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_216_raw.bin,salidas/cudaBin/Bercak Daun/imagen_216_cuda.bin,512,512,0.039264,0.00281028,16,16,enfoque,ok,
217,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_217_raw.bin,salidas/cudaBin/Bercak Daun/imagen_217_cuda.bin,512,512,0.0416,0.00262158,16,16,enfoque,ok,
218,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_218_raw.bin,salidas/cudaBin/Bercak Daun/imagen_218_cuda.bin,512,512,0.041344,0.00262214,16,16,enfoque,ok,
219,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_219_raw.bin,salidas/cudaBin/Bercak Daun/imagen_219_cuda.bin,512,512,0.04368,0.0022063,16,16,enfoque,ok,
220,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_220_raw.bin,salidas/cudaBin/Bercak Daun/imagen_220_cuda.bin,512,512,0.04208,0.00220221,16,16,enfoque,ok,
221,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_221_raw.bin,salidas/cudaBin/Bercak Daun/imagen_221_cuda.bin,512,512,0.04288,0.00220494,16,16,enfoque,ok,
222,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_222_raw.bin,salidas/cudaBin/Bercak Daun/imagen_222_cuda.bin,512,512,0.042688,0.00217221,16,16,enfoque,ok,
223,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_223_raw.bin,salidas/cudaBin/Bercak Daun/imagen_223_cuda.bin,512,512,0.042752,0.00238676,16,16,enfoque,ok,
224,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_224_raw.bin,salidas/cudaBin/Bercak Daun/imagen_224_cuda.bin,512,512,0.042944,0.00220133,16,16,enfoque,ok,
225,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_225_raw.bin,salidas/cudaBin/Bercak Daun/imagen_225_cuda.bin,512,512,0.042656,0.00218355,16,16,enfoque,ok,
226,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_226_raw.bin,salidas/cudaBin/Bercak Daun/imagen_226_cuda.bin,512,512,0.042848,0.00219649,16,16,enfoque,ok,
227,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_227_raw.bin,salidas/cudaBin/Bercak Daun/imagen_227_cuda.bin,512,512,0.043296,0.00226507,16,16,enfoque,ok,
228,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_228_raw.bin,salidas/cudaBin/Bercak Daun/imagen_228_cuda.bin,512,512,0.043232,0.00237185,16,16,enfoque,ok,
229,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_229_raw.bin,salidas/cudaBin/Bercak Daun/imagen_229_cuda.bin,512,512,0.042336,0.00221371,16,16,enfoque,ok,
230,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_230_raw.bin,salidas/cudaBin/Bercak Daun/imagen_230_cuda.bin,512,512,0.042656,0.00219235,16,16,enfoque,ok,
231,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_231_raw.bin,salidas/cudaBin/Bercak Daun/imagen_231_cuda.bin,512,512,0.043872,0.00221254,16,16,enfoque,ok,
232,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_232_raw.bin,salidas/cudaBin/Bercak Daun/imagen_232_cuda.bin,512,512,0.043008,0.00226807,16,16,enfoque,ok,
233,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_233_raw.bin,salidas/cudaBin/Bercak Daun/imagen_233_cuda.bin,512,512,0.041664,0.00218361,16,16,enfoque,ok,
234,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_234_raw.bin,salidas/cudaBin/Bercak Daun/imagen_234_cuda.bin,512,512,0.044736,0.00253444,16,16,enfoque,ok,
235,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_235_raw.bin,salidas/cudaBin/Bercak Daun/imagen_235_cuda.bin,512,512,0.043744,0.00230006,16,16,enfoque,ok,
236,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_236_raw.bin,salidas/cudaBin/Bercak Daun/imagen_236_cuda.bin,512,512,0.042912,0.00221145,16,16,enfoque,ok,
237,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_237_raw.bin,salidas/cudaBin/Bercak Daun/imagen_237_cuda.bin,512,512,0.042816,0.00215357,16,16,enfoque,ok,
238,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_238_raw.bin,salidas/cudaBin/Bercak Daun/imagen_238_cuda.bin,512,512,0.04144,0.00215081,16,16,enfoque,ok,
239,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_239_raw.bin,salidas/cudaBin/Bercak Daun/imagen_239_cuda.bin,512,512,0.064736,0.00240851,16,16,enfoque,ok,
240,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_240_raw.bin,salidas/cudaBin/Bercak Daun/imagen_240_cuda.bin,512,512,0.04304,0.00223852,16,16,enfoque,ok,
241,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_241_raw.bin,salidas/cudaBin/Bercak Daun/imagen_241_cuda.bin,512,512,0.042144,0.002385,16,16,enfoque,ok,
242,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_242_raw.bin,salidas/cudaBin/Bercak Daun/imagen_242_cuda.bin,512,512,0.037632,0.00225573,16,16,enfoque,ok,
243,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_243_raw.bin,salidas/cudaBin/Bercak Daun/imagen_243_cuda.bin,512,512,0.042528,0.00225392,16,16,enfoque,ok,
244,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_244_raw.bin,salidas/cudaBin/Bercak Daun/imagen_244_cuda.bin,512,512,0.04432,0.002232,16,16,enfoque,ok,
245,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_245_raw.bin,salidas/cudaBin/Bercak Daun/imagen_245_cuda.bin,512,512,0.041312,0.00217821,16,16,enfoque,ok,
246,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_246_raw.bin,salidas/cudaBin/Bercak Daun/imagen_246_cuda.bin,512,512,0.048416,0.00214797,16,16,enfoque,ok,
247,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_247_raw.bin,salidas/cudaBin/Bercak Daun/imagen_247_cuda.bin,512,512,0.043424,0.00241488,16,16,enfoque,ok,
248,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_248_raw.bin,salidas/cudaBin/Bercak Daun/imagen_248_cuda.bin,512,512,0.043872,0.00221101,16,16,enfoque,ok,
249,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_249_raw.bin,salidas/cudaBin/Bercak Daun/imagen_249_cuda.bin,512,512,0.042752,0.00227695,16,16,enfoque,ok,
250,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_250_raw.bin,salidas/cudaBin/Bercak Daun/imagen_250_cuda.bin,512,512,0.037536,0.00241043,16,16,enfoque,ok,
251,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_251_raw.bin,salidas/cudaBin/Bercak Daun/imagen_251_cuda.bin,512,512,0.047232,0.00232039,16,16,enfoque,ok,
252,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_252_raw.bin,salidas/cudaBin/Bercak Daun/imagen_252_cuda.bin,512,512,0.0456,0.00274345,16,16,enfoque,ok,
253,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_253_raw.bin,salidas/cudaBin/Bercak Daun/imagen_253_cuda.bin,512,512,0.043424,0.0022155,16,16,enfoque,ok,
254,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_254_raw.bin,salidas/cudaBin/Bercak Daun/imagen_254_cuda.bin,512,512,0.042528,0.00216428,16,16,enfoque,ok,
255,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_255_raw.bin,salidas/cudaBin/Bercak Daun/imagen_255_cuda.bin,512,512,0.072192,0.00215966,16,16,enfoque,ok,
256,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_256_raw.bin,salidas/cudaBin/Bercak Daun/imagen_256_cuda.bin,512,512,0.043712,0.00236078,16,16,enfoque,ok,
257,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_257_raw.bin,salidas/cudaBin/Bercak Daun/imagen_257_cuda.bin,512,512,0.046016,0.00236803,16,16,enfoque,ok,
258,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_258_raw.bin,salidas/cudaBin/Bercak Daun/imagen_258_cuda.bin,512,512,0.043456,0.00228273,16,16,enfoque,ok,
259,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_259_raw.bin,salidas/cudaBin/Bercak Daun/imagen_259_cuda.bin,512,512,0.043392,0.00227442,16,16,enfoque,ok,
260,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_260_raw.bin,salidas/cudaBin/Bercak Daun/imagen_260_cuda.bin,512,512,0.045792,0.00238329,16,16,enfoque,ok,
261,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_261_raw.bin,salidas/cudaBin/Bercak Daun/imagen_261_cuda.bin,512,512,0.042752,0.00227563,16,16,enfoque,ok,
262,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_262_raw.bin,salidas/cudaBin/Bercak Daun/imagen_262_cuda.bin,512,512,0.044064,0.00227508,16,16,enfoque,ok,
263,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_263_raw.bin,salidas/cudaBin/Bercak Daun/imagen_263_cuda.bin,512,512,0.04336,0.00231128,16,16,enfoque,ok,
264,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_264_raw.bin,salidas/cudaBin/Bercak Daun/imagen_264_cuda.bin,512,512,0.042432,0.00228266,16,16,enfoque,ok,
265,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_265_raw.bin,salidas/cudaBin/Bercak Daun/imagen_265_cuda.bin,512,512,0.03808,0.00240954,16,16,enfoque,ok,
266,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_266_raw.bin,salidas/cudaBin/Bercak Daun/imagen_266_cuda.bin,512,512,0.043808,0.00240395,16,16,enfoque,ok,
267,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_267_raw.bin,salidas/cudaBin/Bercak Daun/imagen_267_cuda.bin,512,512,0.042752,0.00230947,16,16,enfoque,ok,
268,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_268_raw.bin,salidas/cudaBin/Bercak Daun/imagen_268_cuda.bin,512,512,0.043584,0.00236427,16,16,enfoque,ok,
269,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_269_raw.bin,salidas/cudaBin/Bercak Daun/imagen_269_cuda.bin,512,512,0.04176,0.00229984,16,16,enfoque,ok,
270,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_270_raw.bin,salidas/cudaBin/Bercak Daun/imagen_270_cuda.bin,512,512,0.042336,0.002232,16,16,enfoque,ok,
271,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_271_raw.bin,salidas/cudaBin/Bercak Daun/imagen_271_cuda.bin,512,512,0.048352,0.00229887,16,16,enfoque,ok,
272,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_272_raw.bin,salidas/cudaBin/Bercak Daun/imagen_272_cuda.bin,512,512,0.042112,0.00223338,16,16,enfoque,ok,
273,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_273_raw.bin,salidas/cudaBin/Bercak Daun/imagen_273_cuda.bin,512,512,0.043104,0.00224429,16,16,enfoque,ok,
274,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_274_raw.bin,salidas/cudaBin/Bercak Daun/imagen_274_cuda.bin,512,512,0.042848,0.00228861,16,16,enfoque,ok,
275,Bercak Daun,salidas/rawCuda/Bercak Daun/imagen_275_raw.bin,salidas/cudaBin/Bercak Daun/imagen_275_cuda.bin,512,512,0.04272,0.00258332,16,16,enfoque,ok,
